Date & Time,Mannerheimintie,Vallila,Kallio2,Vartiokylä,Länsisatama3(M4),Leppävaara4,Tikkurila3,Luukki,Hämeentie(M1),KehäII(M2),Ruskeasanta2(M3),Hyvinkää(M5),Lohja
2014-01-23,13.614818073528639,19.070949970220376,10.760865335384537,-0.31540644683882135,20.16313446119495,14.034502022694376,10.578172884292577,-9.1006665287264,11.10197118743875,19.93965884095651,16.83998936136925,6.476724511343328,11.932727311402115
2014-01-24,24.531484740195296,35.27928330355372,23.135865335384523,24.476260219827836,37.62146779452829,33.07616868936105,34.61983955095925,3.607666804606943,28.18530452077208,39.52299217428984,50.92332269470259,27.768391178009985,22.8493939780688
2014-01-25,-2.5935152598046898,4.862616636887061,0.6358653353845369,8.601260219827836,14.246467794528293,18.701168689361047,28.078172884292577,-7.642333195393057,7.97697118743875,17.68965884095651,20.673322694702563,3.9350578446766633,11.182727311402115
2014-01-26,-12.426848593138033,-15.012383363112953,-4.822467997948806,-1.7737397801721642,-12.045198872138378,-15.007164643972295,-15.088493782374094,2.2743334712736,-4.0230288125612645,-14.810341159043503,-0.3683439719640944,-12.939942155323344,-14.108939355264543
2014-01-27,-3.0101819264713754,-8.637383363112953,0.6358653353845369,1.8095935531611786,9.454801127861636,1.1178353560277188,-8.671827115707423,-1.267333195393057,-2.481362145894579,-10.268674492376832,6.298322694702563,-2.3149421553233367,1.9327273114021217
2014-01-28,-4.885181926471375,-7.012383363112946,0.38586533538453693,2.392926886494493,3.746467794528293,-1.7988313106389668,-2.0051604490407655,0.0660001379402857,-3.5646954792279217,-12.60200782571016,8.214989361369248,-3.0232754886566724,-2.2339393552645426
2014-01-29,4.239818073528625,-22.679050029779614,2.3441986687178513,10.809593553161179,-12.670198872138378,-8.632164643972288,-17.671827115707423,8.941000137940286,-8.023028812561265,-21.935341159043503,-20.826677305297423,-9.648275488656672,-17.56727268859788
2014-01-30,-8.46851525980469,-13.720716696446281,-7.197467997948806,2.351260219827836,-7.628532205471707,-12.132164643972288,-12.046827115707423,-2.3089998620597143,2.0603045207720783,2.5229921742898256,-6.951677305297437,-3.314942155323344,-11.567272688597875
2014-01-31,-0.4268485931380326,0.8209499702203757,-1.864134664615463,6.184593553161179,5.704801127861636,-14.17383131063896,-17.921827115707423,12.357666804606943,-3.6480288125612645,-0.8520078257101744,-13.701677305297423,-3.0232754886566724,-12.775606021931214
2014-02-01,-5.59351525980469,48.61261663688703,-1.5308013312821487,7.851260219827836,13.41313446119495,-6.007164643972288,-15.421827115707423,5.0243334712736,-12.731362145894579,-12.47700782571016,-4.076677305297437,-1.5649421553233367,-6.150606021931214
2014-02-02,0.8231514068619674,13.945949970220376,4.885865335384537,6.601260219827836,10.871467794528293,8.784502022694376,9.91150621762592,5.7743334712736,1.4174473779149253,8.647992174289826,10.714989361369248,16.43505784467667,10.849393978068793
2014-02-03,4.239818073528625,11.779283303553719,12.510865335384537,13.226260219827836,15.329801127861636,12.534502022694376,21.828172884292577,5.1493334712736,12.018637854105407,17.31465884095651,20.08998936136925,11.018391178009985,23.016060644735457
2014-02-04,-8.051848593138033,-6.054050029779617,-6.239134664615463,-7.482073113505507,-0.17019887213837137,-4.173831310638967,-1.088493782374087,-5.6006665287264,0.5603045207720783,3.6063255076231684,-1.2016773052974372,-1.5232754886566724,-3.025606021931214
2014-02-05,12.823151406861967,10.904283303553719,17.052532002051194,15.309593553161164,25.913134461194964,23.576168689361047,19.203172884292577,18.107666804606943,15.10197118743875,22.522992174289826,31.131656028035906,10.393391178009985,30.932727311402115
2014-02-06,21.198151406861967,25.57094997022039,24.344198668717866,24.392926886494507,34.12146779452829,33.784502022694376,31.453172884292577,25.607666804606943,23.893637854105407,40.10632550762317,35.714989361369234,19.893391178009985,40.05772731140213
2014-02-07,30.656484740195282,26.82094997022039,32.76086533538452,27.434593553161164,31.788134461194964,32.20116868936105,41.036506217625906,17.149333471273614,30.268637854105393,37.85632550762317,30.006656028035906,27.601724511343328,42.01606064473546
2014-02-08,6.073151406861967,5.445949970220376,11.094198668717851,15.184593553161164,15.954801127861636,11.701168689361033,12.66150621762592,14.066000137940286,5.6019711874387355,11.981325507623168,16.96498936136925,6.851724511343328,17.432727311402115
2014-02-09,-7.135181926471375,-13.720716696446281,-9.11413466461547,-3.857073113505507,-5.253532205471707,-13.465497977305624,1.91150621762592,-1.4756665287264,-12.314695479227922,-1.5186744923768316,-2.0350106386307587,-10.939942155323344,13.516060644735457
2014-02-10,-1.3851819264713754,-2.4290500297796243,2.052532002051194,2.642926886494493,8.871467794528293,6.701168689361033,10.41150621762592,-2.3506665287264,4.810304520772078,10.064658840956511,11.256656028035906,-0.5232754886566724,20.057727311402115
2014-02-11,-11.676848593138033,-4.304050029779617,-15.23913466461547,-14.148739780172164,-3.71186553880505,-1.8821646439722812,2.03650621762592,-14.600666528726393,-2.606362145894579,5.189658840956511,0.1316560280359056,-2.856608821990008,-0.8589393552645426
2014-02-12,-12.760181926471375,-8.30405002977961,-8.322467997948806,-10.190406446838828,-6.670198872138371,-3.173831310638967,-2.5468271157074227,-8.433999862059721,-7.1480288125612645,1.2313255076231684,-2.9100106386307587,-5.481608821990001,-3.7339393552645426
2014-02-13,-6.760181926471375,1.7376166368870543,-9.072467997948806,-1.732073113505507,6.079801127861636,2.201168689361033,8.578172884292577,-10.7256665287264,3.9353045207720783,11.481325507623168,1.5066560280359056,-0.023275488656672394,2.1410606447354574
2014-02-14,2.2398180735286246,-5.054050029779617,-0.8224679979488059,-1.9404064468388214,3.78813446119495,6.992835356027719,4.16150621762592,-6.6006665287264,10.268637854105407,1.689658840956504,5.589989361369248,1.1017245113433276,10.432727311402115
2014-02-15,-5.760181926471375,-5.179050029779617,-2.489134664615463,-0.8987397801721642,-3.6701988721383714,-2.423831310638967,-6.671827115707423,-4.892333195393057,8.810304520772078,-1.0186744923768316,2.423322694702563,4.018391178009985,-5.608939355264543
2014-02-16,-7.135181926471375,-10.137383363112953,-4.030801331282149,0.35126021982783584,8.746467794528293,-1.465497977305624,4.7448395509592345,-4.183999862059714,-5.856362145894579,3.1063255076231684,6.839989361369248,-4.564942155323344,7.932727311402115
2014-02-17,-17.093515259804697,-4.762383363112946,-10.905801331282149,-10.065406446838828,-8.795198872138378,-7.173831310638967,-1.2551604490407655,-6.767333195393057,-6.5230288125612645,1.7313255076231684,-9.32667730529743,0.8100578446766633,-15.817272688597878
2014-02-18,-18.718515259804697,-15.262383363112953,-14.572467997948806,-13.815406446838828,-12.211865538805036,-20.757164643972295,-17.00516044904075,-4.267333195393057,-15.303331842864289,-12.935341159043503,-22.660010638630766,-19.189942155323337,-23.317272688597875
2014-02-19,-1.6351819264713754,5.2792833035537186,-1.4474679979488059,-5.232073113505507,-1.0451988721383714,-6.965497977305624,-4.7551604490407655,-13.725666528726393,1.9769711874387355,11.856325507623168,-6.118343971964094,-8.356608821990001,-11.275606021931214
2014-02-20,-12.71851525980469,-14.30405002977961,-15.98913466461547,-10.773739780172164,-7.711865538805043,-3.715497977305624,-11.505160449040751,-11.017333195393057,-4.814695479227922,-10.435341159043503,-5.24877875457279,-12.773275488656672,0.39106064473545743
2014-02-21,-2.7601819264713754,-14.55405002977961,-11.822467997948806,-8.732073113505507,-13.586865538805036,-4.965497977305624,-10.630160449040758,-10.308999862059721,-13.481362145894579,-12.935341159043503,-10.410010638630759,-8.023275488656672,-7.192272688597871
2014-02-22,-9.260181926471375,-11.262383363112953,-1.5308013312821487,2.101260219827836,-0.04519887213837137,-9.132164643972288,1.1198395509592345,-2.8089998620597143,-8.023028812561265,-3.1020078257101744,-1.3683439719640944,-9.773275488656672,6.057727311402115
2014-02-23,-13.59351525980469,-7.304050029779617,-4.447467997948806,-1.982073113505507,-11.336865538805036,-11.882164643972288,8.119839550959234,0.5243334712736001,-11.273028812561265,5.981325507623168,-0.2850106386307587,-9.023275488656672,12.5993939780688
